0.0,0,9.382603274513485,0,-2.240126284312737,0,-4.243852742614308,0,-7.367212800964808,1,37.83259580005506,0,9.80549920517933,1,-0.7897553359562153,None,None,0,-25.230679355518078,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,0,2.8771423358011816,1,6.201515910941453,1,14.410878004808183,0,-4.533377714020389,1,-4.708576835839267,1,-5.490998323124586,0,-10.07682354024655,1,-12.59490849876056,0,1.420552055871667,1,-4.460411232164915,0,-5.51667800092946,1,-3.2584804251309833,0,-2.5053030106246297,0,-0.6216411678051372,1,-4.7023762116168655,0,-4.870789920323659,1,-6.296060890974331,0,-12.502109656095854,0,-8.819473073046538,0,-11.358379633220466,1,-6.753498245578157,1,-7.780225379961848,1,-4.445508495851755,1,-2.900551168966558,1,-3.8296975903376733,0,-6.052143891516607,0,-4.0658760468359105,1,-2.177495870811981,1,-0.5330732785332657,1,-1.0122690950665856,0,-1.223171855614055,1,-0.4037015111262008,0,0.6561153555358032,0,0.6800339543278824,1,3.3272428369273257,1,1.788812761709778,0,-2.993924744107062,0,0.3749007928818173
0.0,0,9.382603274513485,0,-2.240126284312737,0,-4.243852742614308,1,-5.883896026382899,1,37.83259580005506,1,25.530809378877166,0,-15.35563101930802,None,None,0,-25.230679355518078,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,0,-3.6953942113832454,0,-6.687131814129316,1,-8.40571912802443,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,1,-3.2584804251309833,1,-2.4747104334674077,1,0.5463181315917609,1,-4.7023762116168655,0,-4.870789920323659,0,-6.449749292416527,1,-10.855672776442589,1,-8.599762746198394,1,-8.549062063817473,0,-6.229675936336207,1,-7.780225379961848,0,-5.794967630466999,0,-5.041547892758899,0,-6.2101144831740385,0,-6.052143891516607,1,-2.969017282490313,1,-2.177495870811981,1,-0.5330732785332657,1,-1.0122690950665856,0,-1.223171855614055,0,-2.0627139956177416,1,1.9397944033044041,0,0.6800339543278824,1,3.3272428369273257,0,0.27091307382215746,1,-2.09065774271221,1,2.7463696591967164
0.0,1,25.06652882555636,1,-17.220150492400535,1,-5.731945828647895,0,-7.367212800964808,1,37.83259580005506,1,25.530809378877166,0,-15.35563101930802,None,None,1,-23.52335961974586,1,-17.472303870870746,1,-14.005018387482778,1,-0.04500857339553477,0,2.8771423358011816,1,6.201515910941453,0,10.626346464019662,1,-5.060464843749287,0,-3.6953942113832454,0,-6.687131814129316,0,-10.07682354024655,1,-12.59490849876056,1,0.5608159943003557,0,-3.52316591384988,0,-5.51667800092946,1,-3.2584804251309833,1,-2.4747104334674077,0,-0.6216411678051372,1,-4.7023762116168655,0,-4.870789920323659,0,-6.449749292416527,1,-10.855672776442589,0,-8.819473073046538,0,-11.358379633220466,1,-6.753498245578157,0,-10.031500484645221,0,-5.794967630466999,1,-2.900551168966558,0,-6.2101144831740385,0,-6.052143891516607,0,-4.0658760468359105,0,-3.7297366334514663,0,-2.699704889113491,0,-3.045405823511828,1,-0.29644651442322356,1,-0.4037015111262008,1,1.9397944033044041,0,0.6800339543278824,1,3.3272428369273257,1,1.788812761709778,1,-2.09065774271221,1,2.7463696591967164
0.0,0,9.382603274513485,1,-17.220150492400535,1,-5.731945828647895,0,-7.367212800964808,1,37.83259580005506,1,25.530809378877166,1,-0.7897553359562153,None,None,1,-23.52335961974586,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,0,2.8771423358011816,1,6.201515910941453,0,10.626346464019662,1,-5.060464843749287,1,-4.708576835839267,1,-5.490998323124586,0,-10.07682354024655,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,0,-2.5053030106246297,1,0.5463181315917609,1,-4.7023762116168655,1,-3.3198792697348836,1,-6.296060890974331,0,-12.502109656095854,1,-8.599762746198394,1,-8.549062063817473,0,-6.229675936336207,0,-10.031500484645221,1,-4.445508495851755,1,-2.900551168966558,0,-6.2101144831740385,1,-4.827231612514879,0,-4.0658760468359105,1,-2.177495870811981,0,-2.699704889113491,0,-3.045405823511828,0,-1.223171855614055,1,-0.4037015111262008,0,0.6561153555358032,0,0.6800339543278824,1,3.3272428369273257,1,1.788812761709778,0,-2.993924744107062,1,2.7463696591967164
0.0,0,9.382603274513485,1,-17.220150492400535,0,-4.243852742614308,1,-5.883896026382899,0,17.68151915807084,0,9.80549920517933,1,-0.7897553359562153,None,None,1,-23.52335961974586,1,-17.472303870870746,0,-12.159366998488622,1,-0.04500857339553477,0,2.8771423358011816,1,6.201515910941453,1,14.410878004808183,0,-4.533377714020389,0,-3.6953942113832454,1,-5.490998323124586,1,-8.40571912802443,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,1,-3.2584804251309833,0,-2.5053030106246297,0,-0.6216411678051372,1,-4.7023762116168655,1,-3.3198792697348836,0,-6.449749292416527,0,-12.502109656095854,0,-8.819473073046538,0,-11.358379633220466,1,-6.753498245578157,1,-7.780225379961848,0,-5.794967630466999,1,-2.900551168966558,0,-6.2101144831740385,1,-4.827231612514879,1,-2.969017282490313,0,-3.7297366334514663,0,-2.699704889113491,1,-1.0122690950665856,0,-1.223171855614055,0,-2.0627139956177416,1,1.9397944033044041,0,0.6800339543278824,1,3.3272428369273257,1,1.788812761709778,0,-2.993924744107062,1,2.7463696591967164
0.0,1,25.06652882555636,1,-17.220150492400535,0,-4.243852742614308,1,-5.883896026382899,1,37.83259580005506,1,25.530809378877166,0,-15.35563101930802,None,None,0,-25.230679355518078,1,-17.472303870870746,1,-14.005018387482778,0,-1.1609725835533027,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,0,-3.6953942113832454,1,-5.490998323124586,1,-8.40571912802443,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,1,-3.2584804251309833,1,-2.4747104334674077,1,0.5463181315917609,0,-5.363562819866274,0,-4.870789920323659,1,-6.296060890974331,1,-10.855672776442589,1,-8.599762746198394,1,-8.549062063817473,1,-6.753498245578157,1,-7.780225379961848,1,-4.445508495851755,0,-5.041547892758899,1,-3.8296975903376733,1,-4.827231612514879,1,-2.969017282490313,1,-2.177495870811981,1,-0.5330732785332657,0,-3.045405823511828,0,-1.223171855614055,0,-2.0627139956177416,1,1.9397944033044041,1,2.963473586771215,1,3.3272428369273257,1,1.788812761709778,0,-2.993924744107062,0,0.3749007928818173
0.0,1,25.06652882555636,0,-2.240126284312737,0,-4.243852742614308,1,-5.883896026382899,1,37.83259580005506,0,9.80549920517933,1,-0.7897553359562153,None,None,0,-25.230679355518078,1,-17.472303870870746,0,-12.159366998488622,1,-0.04500857339553477,0,2.8771423358011816,1,6.201515910941453,0,10.626346464019662,1,-5.060464843749287,0,-3.6953942113832454,1,-5.490998323124586,0,-10.07682354024655,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,0,-2.5053030106246297,0,-0.6216411678051372,0,-5.363562819866274,0,-4.870789920323659,0,-6.449749292416527,0,-12.502109656095854,1,-8.599762746198394,1,-8.549062063817473,0,-6.229675936336207,1,-7.780225379961848,0,-5.794967630466999,0,-5.041547892758899,1,-3.8296975903376733,1,-4.827231612514879,1,-2.969017282490313,1,-2.177495870811981,0,-2.699704889113491,0,-3.045405823511828,1,-0.29644651442322356,1,-0.4037015111262008,1,1.9397944033044041,0,0.6800339543278824,1,3.3272428369273257,0,0.27091307382215746,1,-2.09065774271221,1,2.7463696591967164
0.0,1,25.06652882555636,1,-17.220150492400535,0,-4.243852742614308,0,-7.367212800964808,1,37.83259580005506,0,9.80549920517933,1,-0.7897553359562153,None,None,1,-23.52335961974586,0,-17.93022517398822,1,-14.005018387482778,0,-1.1609725835533027,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,0,-3.6953942113832454,1,-5.490998323124586,1,-8.40571912802443,1,-12.59490849876056,0,1.420552055871667,0,-3.52316591384988,1,-4.553072280164997,0,-4.151711126512964,0,-2.5053030106246297,0,-0.6216411678051372,1,-4.7023762116168655,0,-4.870789920323659,0,-6.449749292416527,0,-12.502109656095854,1,-8.599762746198394,1,-8.549062063817473,1,-6.753498245578157,0,-10.031500484645221,0,-5.794967630466999,1,-2.900551168966558,1,-3.8296975903376733,0,-6.052143891516607,1,-2.969017282490313,0,-3.7297366334514663,1,-0.5330732785332657,1,-1.0122690950665856,0,-1.223171855614055,1,-0.4037015111262008,0,0.6561153555358032,1,2.963473586771215,0,-0.17071001667318342,0,0.27091307382215746,1,-2.09065774271221,0,0.3749007928818173
0.0,1,25.06652882555636,0,-2.240126284312737,1,-5.731945828647895,0,-7.367212800964808,0,17.68151915807084,0,9.80549920517933,0,-15.35563101930802,None,None,0,-25.230679355518078,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,1,-4.708576835839267,0,-6.687131814129316,0,-10.07682354024655,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,0,-2.5053030106246297,0,-0.6216411678051372,0,-5.363562819866274,0,-4.870789920323659,1,-6.296060890974331,0,-12.502109656095854,0,-8.819473073046538,1,-8.549062063817473,0,-6.229675936336207,1,-7.780225379961848,1,-4.445508495851755,1,-2.900551168966558,0,-6.2101144831740385,0,-6.052143891516607,0,-4.0658760468359105,0,-3.7297366334514663,0,-2.699704889113491,1,-1.0122690950665856,0,-1.223171855614055,0,-2.0627139956177416,0,0.6561153555358032,1,2.963473586771215,1,3.3272428369273257,0,0.27091307382215746,1,-2.09065774271221,0,0.3749007928818173
0.0,0,9.382603274513485,0,-2.240126284312737,0,-4.243852742614308,0,-7.367212800964808,0,17.68151915807084,0,9.80549920517933,0,-15.35563101930802,None,None,1,-23.52335961974586,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,1,2.403138768804638,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,0,-3.6953942113832454,1,-5.490998323124586,0,-10.07682354024655,0,-12.228281249999782,1,0.5608159943003557,1,-4.460411232164915,1,-4.553072280164997,1,-3.2584804251309833,0,-2.5053030106246297,1,0.5463181315917609,0,-5.363562819866274,0,-4.870789920323659,0,-6.449749292416527,0,-12.502109656095854,0,-8.819473073046538,0,-11.358379633220466,1,-6.753498245578157,1,-7.780225379961848,0,-5.794967630466999,0,-5.041547892758899,0,-6.2101144831740385,1,-4.827231612514879,0,-4.0658760468359105,1,-2.177495870811981,1,-0.5330732785332657,0,-3.045405823511828,1,-0.29644651442322356,1,-0.4037015111262008,0,0.6561153555358032,0,0.6800339543278824,0,-0.17071001667318342,1,1.788812761709778,0,-2.993924744107062,0,0.3749007928818173
0.0,0,9.382603274513485,0,-2.240126284312737,0,-4.243852742614308,1,-5.883896026382899,1,37.83259580005506,0,9.80549920517933,1,-0.7897553359562153,None,None,0,-25.230679355518078,0,-17.93022517398822,1,-14.005018387482778,0,-1.1609725835533027,1,2.403138768804638,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,0,-3.6953942113832454,1,-5.490998323124586,1,-8.40571912802443,0,-12.228281249999782,1,0.5608159943003557,0,-3.52316591384988,0,-5.51667800092946,1,-3.2584804251309833,1,-2.4747104334674077,1,0.5463181315917609,1,-4.7023762116168655,1,-3.3198792697348836,1,-6.296060890974331,0,-12.502109656095854,1,-8.599762746198394,0,-11.358379633220466,0,-6.229675936336207,1,-7.780225379961848,0,-5.794967630466999,0,-5.041547892758899,0,-6.2101144831740385,1,-4.827231612514879,0,-4.0658760468359105,0,-3.7297366334514663,1,-0.5330732785332657,1,-1.0122690950665856,0,-1.223171855614055,0,-2.0627139956177416,1,1.9397944033044041,1,2.963473586771215,1,3.3272428369273257,0,0.27091307382215746,1,-2.09065774271221,1,2.7463696591967164
0.0,0,9.382603274513485,0,-2.240126284312737,0,-4.243852742614308,0,-7.367212800964808,1,37.83259580005506,1,25.530809378877166,0,-15.35563101930802,None,None,0,-25.230679355518078,1,-17.472303870870746,1,-14.005018387482778,1,-0.04500857339553477,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,1,-4.708576835839267,0,-6.687131814129316,0,-10.07682354024655,0,-12.228281249999782,1,0.5608159943003557,1,-4.460411232164915,0,-5.51667800092946,1,-3.2584804251309833,0,-2.5053030106246297,1,0.5463181315917609,0,-5.363562819866274,1,-3.3198792697348836,0,-6.449749292416527,0,-12.502109656095854,0,-8.819473073046538,0,-11.358379633220466,0,-6.229675936336207,1,-7.780225379961848,1,-4.445508495851755,0,-5.041547892758899,0,-6.2101144831740385,0,-6.052143891516607,1,-2.969017282490313,1,-2.177495870811981,0,-2.699704889113491,0,-3.045405823511828,1,-0.29644651442322356,1,-0.4037015111262008,0,0.6561153555358032,0,0.6800339543278824,1,3.3272428369273257,0,0.27091307382215746,0,-2.993924744107062,0,0.3749007928818173
0.0,1,25.06652882555636,1,-17.220150492400535,0,-4.243852742614308,1,-5.883896026382899,0,17.68151915807084,0,9.80549920517933,1,-0.7897553359562153,None,None,0,-25.230679355518078,1,-17.472303870870746,1,-14.005018387482778,0,-1.1609725835533027,0,2.8771423358011816,0,7.008531167610272,1,14.410878004808183,0,-4.533377714020389,0,-3.6953942113832454,1,-5.490998323124586,0,-10.07682354024655,0,-12.228281249999782,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,1,-2.4747104334674077,1,0.5463181315917609,1,-4.7023762116168655,1,-3.3198792697348836,0,-6.449749292416527,1,-10.855672776442589,1,-8.599762746198394,1,-8.549062063817473,0,-6.229675936336207,1,-7.780225379961848,1,-4.445508495851755,1,-2.900551168966558,0,-6.2101144831740385,1,-4.827231612514879,0,-4.0658760468359105,0,-3.7297366334514663,1,-0.5330732785332657,1,-1.0122690950665856,0,-1.223171855614055,0,-2.0627139956177416,0,0.6561153555358032,0,0.6800339543278824,0,-0.17071001667318342,0,0.27091307382215746,1,-2.09065774271221,1,2.7463696591967164
0.0,1,25.06652882555636,1,-17.220150492400535,0,-4.243852742614308,0,-7.367212800964808,1,37.83259580005506,0,9.80549920517933,1,-0.7897553359562153,None,None,0,-25.230679355518078,0,-17.93022517398822,0,-12.159366998488622,1,-0.04500857339553477,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,0,-4.533377714020389,1,-4.708576835839267,1,-5.490998323124586,0,-10.07682354024655,1,-12.59490849876056,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,1,-3.2584804251309833,1,-2.4747104334674077,0,-0.6216411678051372,0,-5.363562819866274,0,-4.870789920323659,1,-6.296060890974331,0,-12.502109656095854,1,-8.599762746198394,0,-11.358379633220466,1,-6.753498245578157,1,-7.780225379961848,0,-5.794967630466999,0,-5.041547892758899,0,-6.2101144831740385,0,-6.052143891516607,0,-4.0658760468359105,0,-3.7297366334514663,1,-0.5330732785332657,1,-1.0122690950665856,1,-0.29644651442322356,0,-2.0627139956177416,1,1.9397944033044041,1,2.963473586771215,1,3.3272428369273257,1,1.788812761709778,0,-2.993924744107062,1,2.7463696591967164
0.0,1,25.06652882555636,0,-2.240126284312737,0,-4.243852742614308,1,-5.883896026382899,1,37.83259580005506,1,25.530809378877166,0,-15.35563101930802,None,None,1,-23.52335961974586,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,0,2.8771423358011816,0,7.008531167610272,0,10.626346464019662,1,-5.060464843749287,1,-4.708576835839267,0,-6.687131814129316,0,-10.07682354024655,0,-12.228281249999782,0,1.420552055871667,1,-4.460411232164915,1,-4.553072280164997,0,-4.151711126512964,1,-2.4747104334674077,0,-0.6216411678051372,0,-5.363562819866274,0,-4.870789920323659,0,-6.449749292416527,1,-10.855672776442589,1,-8.599762746198394,0,-11.358379633220466,1,-6.753498245578157,1,-7.780225379961848,1,-4.445508495851755,0,-5.041547892758899,0,-6.2101144831740385,0,-6.052143891516607,0,-4.0658760468359105,1,-2.177495870811981,1,-0.5330732785332657,0,-3.045405823511828,1,-0.29644651442322356,1,-0.4037015111262008,0,0.6561153555358032,1,2.963473586771215,0,-0.17071001667318342,1,1.788812761709778,1,-2.09065774271221,0,0.3749007928818173
0.0,1,25.06652882555636,1,-17.220150492400535,1,-5.731945828647895,1,-5.883896026382899,1,37.83259580005506,0,9.80549920517933,1,-0.7897553359562153,None,None,1,-23.52335961974586,1,-17.472303870870746,0,-12.159366998488622,0,-1.1609725835533027,1,2.403138768804638,0,7.008531167610272,1,14.410878004808183,0,-4.533377714020389,1,-4.708576835839267,1,-5.490998323124586,1,-8.40571912802443,1,-12.59490849876056,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,1,-2.4747104334674077,0,-0.6216411678051372,0,-5.363562819866274,1,-3.3198792697348836,0,-6.449749292416527,0,-12.502109656095854,0,-8.819473073046538,1,-8.549062063817473,1,-6.753498245578157,1,-7.780225379961848,0,-5.794967630466999,0,-5.041547892758899,0,-6.2101144831740385,1,-4.827231612514879,0,-4.0658760468359105,0,-3.7297366334514663,1,-0.5330732785332657,0,-3.045405823511828,1,-0.29644651442322356,0,-2.0627139956177416,1,1.9397944033044041,0,0.6800339543278824,1,3.3272428369273257,1,1.788812761709778,1,-2.09065774271221,1,2.7463696591967164
0.0,1,25.06652882555636,1,-17.220150492400535,1,-5.731945828647895,0,-7.367212800964808,0,17.68151915807084,0,9.80549920517933,1,-0.7897553359562153,None,None,0,-25.230679355518078,0,-17.93022517398822,1,-14.005018387482778,1,-0.04500857339553477,1,2.403138768804638,1,6.201515910941453,0,10.626346464019662,0,-4.533377714020389,0,-3.6953942113832454,0,-6.687131814129316,0,-10.07682354024655,1,-12.59490849876056,0,1.420552055871667,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,0,-2.5053030106246297,1,0.5463181315917609,0,-5.363562819866274,1,-3.3198792697348836,1,-6.296060890974331,1,-10.855672776442589,0,-8.819473073046538,0,-11.358379633220466,0,-6.229675936336207,1,-7.780225379961848,1,-4.445508495851755,0,-5.041547892758899,0,-6.2101144831740385,1,-4.827231612514879,1,-2.969017282490313,0,-3.7297366334514663,1,-0.5330732785332657,1,-1.0122690950665856,0,-1.223171855614055,1,-0.4037015111262008,0,0.6561153555358032,1,2.963473586771215,0,-0.17071001667318342,1,1.788812761709778,1,-2.09065774271221,0,0.3749007928818173
0.0,0,9.382603274513485,0,-2.240126284312737,0,-4.243852742614308,1,-5.883896026382899,0,17.68151915807084,0,9.80549920517933,0,-15.35563101930802,None,None,0,-25.230679355518078,1,-17.472303870870746,0,-12.159366998488622,1,-0.04500857339553477,1,2.403138768804638,0,7.008531167610272,1,14.410878004808183,0,-4.533377714020389,1,-4.708576835839267,0,-6.687131814129316,0,-10.07682354024655,0,-12.228281249999782,1,0.5608159943003557,0,-3.52316591384988,0,-5.51667800092946,0,-4.151711126512964,0,-2.5053030106246297,0,-0.6216411678051372,0,-5.363562819866274,0,-4.870789920323659,0,-6.449749292416527,1,-10.855672776442589,1,-8.599762746198394,1,-8.549062063817473,0,-6.229675936336207,1,-7.780225379961848,1,-4.445508495851755,1,-2.900551168966558,1,-3.8296975903376733,0,-6.052143891516607,1,-2.969017282490313,1,-2.177495870811981,0,-2.699704889113491,0,-3.045405823511828,1,-0.29644651442322356,0,-2.0627139956177416,1,1.9397944033044041,1,2.963473586771215,1,3.3272428369273257,1,1.788812761709778,1,-2.09065774271221,0,0.3749007928818173
